system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest7,24,0.006373,0,0.041666666666666664,3.2188758248682006,0.2106174299007563,0.3510290498345938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.210617,0.0,0.382504,0.0,1.0,0.049753,0.0,0.0,0.5,0.062284,1.0,0.030361,0.0,0.0,0.5,0.487579,0.173227,0.058691,0.136591,0.923072,0.233521,0.837579,0.26753,0.0,0.461357,0.450891,0.0,0.0,0.0,0.023687,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.035824,0.251258,0.0,0.078818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest11,25,0.000493,0,0.04,3.258096538021482,0.04854588782228553,0.08090981303714255,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,2.6347243000101903,0.2942973749259095,1.0,0.0,0.048546,0.07828,0.0,1.0,0.0,0.067386,1.0,0.0,0.8,0.033653,0.042217,0.051423,0.676467,0.147149,0.8,0.487579,0.157022,0.395583,0.490312,0.834641,0.210286,0.664957,0.370208,0.5,0.489096,1.0,0.0,0.2,0.666667,0.070278,0.307456,0.0,1.0,0.0,0.0,1.0,0.173405,1.0,0.0,0.333333,0.463437,0.402557,0.45,0.67971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest10,26,-0.006613,0,0.038461538461538464,3.295836866004329,0.12296247835891637,0.2049374639315273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.122962,0.0,0.382504,0.0,1.0,0.040285,0.0,0.0,0.5,0.062284,1.0,0.014216,0.0,0.0,0.5,0.487579,0.101133,0.034207,0.136591,0.923072,0.212944,0.837579,0.226444,0.0,0.445745,0.450891,0.0,0.0,0.0,0.013829,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.036232,0.247304,0.0,0.078818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest2,27,-0.01621,0,0.037037037037037035,3.332204510175204,0.05784296082744162,0.0964049347124027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.057843,0.0,0.382504,0.0,1.0,0.033251,0.0,0.0,0.5,0.062284,1.0,0.002221,0.0,0.0,0.5,0.487579,0.047574,0.016071,0.136591,0.923072,0.197657,0.837579,0.196466,0.0,0.434217,0.450891,0.0,0.0,0.0,0.006505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.036535,0.244366,0.0,0.078818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest1,28,-0.017982,0,0.03571428571428571,3.367295829986474,0.04578592444432709,0.07630987407387849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.045786,0.0,0.382504,0.0,1.0,0.031949,0.0,0.0,0.5,0.062284,1.0,0.0,0.0,0.0,0.5,0.487579,0.037658,0.012718,0.136591,0.923072,0.194827,0.837579,0.190967,0.0,0.432089,0.450891,0.0,0.0,0.0,0.005149,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.036591,0.243822,0.0,0.078818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,tomcat01,29,-0.464749,0,0.034482758620689655,3.4011973816621555,1.0,1.0,0.37735849056603776,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.6931471805599453,1.0,1.0,1.0,-0.051111111111111114,1.0,0.051254,0.0,1.0,0.0,0.286237,1.0,0.391231,0.0,0.000185,0.405993,0.290925,0.256751,1.0,0.0,0.131484,1.0,0.060989,1.0,0.37528,0.0,0.765531,0.0,0.964286,0.0,0.0,0.0,0.1,0.391346,0.125543,0.021998,0.0,1.0,0.0,0.0,1.0,0.738601,1.0,0.997274,0.166667,1.0,0.0,0.998501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,ig02,1,0.751951,0,1.0,0.6931471805599453,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.6931471805599453,0.0,4.271874501256023,1.0,0.0,1.0,1.0,0.179908,0.540385,0.459615,0.996772,0.93361,1.0,1.0,1.0,0.362698,1.0,0.0,0.711979,1.0,0.0,0.837047,0.852795,0.074908,0.952258,1.0,0.389736,0.4307,1.0,0.898311,1.0,0.0,0.7,0.0,1.0,0.232835,0.0,0.703979,0.0,0.0,1.0,0.067607,1.0,0.0,1.0,0.241635,1.0,0.45,0.244022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,tomcat01,2,0.597057,1,0.5,1.0986122886681096,1.0,1.0,0.4166666666666667,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.6931471805599453,0.0,2.2718745012560233,1.0,-0.07666666666666666,1.0,0.45622,0.33454,0.131594,0.868406,0.648877,0.893028,0.0,1.0,1.0,0.431652,0.712096,0.0,0.567969,1.0,0.165845,0.777695,0.868011,0.0,0.957439,0.929707,0.0,0.503416,1.0,1.0,0.715687,1.0,0.5,0.0,0.626197,0.230856,0.0,0.628203,0.0,0.0,1.0,0.809592,1.0,1.0,1.0,0.756462,0.848987,1.0,0.500344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,mysql02,3,0.414531,0,0.3333333333333333,1.3862943611198906,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.6931471805599453,2.0,2.2718745012560233,1.0,0.0,1.0,0.531821,0.520714,0.460578,0.539422,0.63443,0.893028,0.0,1.0,0.090944,0.249834,0.652712,0.379372,0.567969,1.0,1.0,0.777695,1.0,0.639046,0.50603,0.557237,0.954854,1.0,0.928571,0.573935,1.0,0.0,0.5,0.0,0.691401,0.287858,0.0,0.690275,0.0,0.0,1.0,0.482999,1.0,0.0,1.0,0.481739,0.924757,0.45,0.629165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,mysql01,4,0.336143,0,0.25,1.6094379124341003,1.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.6931471805599453,1.0,3.2718745012560233,1.0,0.0,1.0,0.765911,0.377266,0.508462,0.491538,0.815576,0.918069,0.0,1.0,0.090944,0.316094,0.769427,0.189686,0.654375,1.0,0.191716,0.813306,0.82939,0.67656,0.740257,0.599413,1.0,0.542266,0.964286,0.424083,1.0,0.0,0.6,0.0,0.804554,0.238051,0.0,0.621015,0.0,0.0,1.0,0.181911,1.0,0.0,1.0,0.439398,0.9307,0.45,0.55793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,apache02,5,0.288936,0,0.2,1.791759469228055,1.0,1.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,0.6931471805599453,3.800688396744968,1.3944918497775363,1.0,0.0,1.0,0.326436,0.875395,0.195229,0.804771,0.353875,1.0,0.0,0.8,0.083986,0.151522,0.578666,0.720937,0.278898,0.8,0.960539,0.583047,0.711844,0.619467,0.961097,0.295625,0.428425,0.817028,0.5,0.49889,1.0,0.0,0.5,0.156892,0.357121,0.166837,0.0,0.542008,0.0,0.0,1.0,0.164581,1.0,0.0,0.833333,0.668079,0.694478,0.45,0.766721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,redis01,6,0.251922,0,0.16666666666666666,1.9459101490553132,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,2.271874501256023,1.800688396744968,1.0,0.0,1.0,0.421522,0.372675,0.708161,0.291839,0.784374,0.781281,0.391231,1.0,0.045472,0.265883,0.620082,0.430942,0.600229,1.0,0.308406,0.827754,0.78987,0.700412,0.528343,0.583299,0.880746,0.627287,0.714286,0.336293,0.727593,0.0,0.6,0.0,0.792485,0.392436,0.0,0.698119,0.0,0.0,1.0,0.162773,1.0,0.0,1.0,0.604199,0.725874,0.45,0.687268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,mg02,7,0.244064,0,0.14285714285714285,2.0794415416798357,1.0,1.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,1.0,0.6931471805599453,1.800688396744968,3.3944918497775363,1.0,0.0,1.0,0.606238,0.664793,0.382306,0.617694,0.714559,1.0,0.0,0.8,0.090944,0.269536,0.735432,0.341565,0.484927,0.8,0.390196,0.708498,0.646164,0.711772,0.56471,0.407565,0.428425,0.604053,0.571429,0.257603,0.740881,0.0,0.7,0.0,0.579325,0.161151,0.0,0.66132,0.0,0.0,1.0,0.136943,1.0,0.0,1.0,0.56357,0.724754,0.45,0.620564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,ig01,8,0.209081,0,0.125,2.1972245773362196,1.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.6931471805599453,3.0,0.39449184977753626,1.0,0.0,1.0,0.092346,0.900916,0.069036,0.930964,0.190132,1.0,0.0,0.714286,0.081004,0.060367,0.475303,0.569058,0.098623,0.714286,0.740572,0.489871,0.575836,0.550961,0.892205,0.159765,0.428425,0.629567,0.464286,0.384649,1.0,0.0,0.4,0.261487,0.181338,0.150427,0.0,0.4375,0.0,0.0,1.0,0.263493,1.0,0.0,0.666667,0.725476,0.627568,0.45,0.806489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,tomcat03,9,0.19633,0,0.1111111111111111,2.302585092994046,1.0,1.0,0.4166666666666667,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.6931471805599453,2.800688396744968,2.3944918497775363,1.0,-0.011944444444444445,1.0,0.547293,0.953243,0.079816,0.920184,0.533934,1.0,0.0,1.0,0.112403,0.40106,0.720136,0.531251,0.399082,1.0,0.180948,0.645165,0.641315,0.632938,0.789007,0.457145,0.428425,0.429733,0.535714,0.345414,0.952788,0.196116,0.6,0.0,0.556171,0.181337,0.0,0.655093,0.0,0.0,1.0,0.554434,1.0,0.983714,1.0,1.0,0.902214,0.991043,0.991471,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,tomcat04,10,0.190943,0,0.1,2.3978952727983707,1.0,1.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,1.0,0.6931471805599453,5.271874501256023,1.0,1.0,0.0,1.0,0.234089,0.0,1.0,0.0,0.482755,0.774969,0.0,0.75,0.038976,0.150358,0.355593,1.0,1.0,0.75,0.432797,0.955752,0.790885,0.952938,1.0,0.643961,0.61238,0.805529,0.75,0.366562,1.0,0.0,0.4,0.571429,0.781023,1.0,0.0,0.794654,0.0,0.0,1.0,0.128203,1.0,0.0,1.0,0.742456,0.709265,0.45,0.897776,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest8,11,0.185653,0,0.09090909090909091,2.4849066497880004,0.058086524309598236,0.0968108738493304,0.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.6931471805599453,4.336405325467938,0.0,1.0,0.0,0.058087,0.0,1.0,0.0,1.0,0.034767,0.0,0.156319,0.714286,0.084619,0.0,0.244441,0.822555,0.0,0.714286,0.599258,0.051404,0.356704,0.529384,0.991104,0.0,0.428425,0.224854,0.321429,0.198598,0.0,0.0,0.0,0.112066,0.007392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.340707,0.015157,0.0,0.418521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,redis02,12,0.106292,0,0.08333333333333333,2.5649493574615367,0.8383682399373126,1.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.6931471805599453,4.0,2.4335062613187106,1.0,0.0,0.838368,0.569658,0.449478,0.643282,0.356718,0.722598,0.851154,0.0,0.75,0.0,0.249834,0.625348,0.758743,0.608377,0.75,0.214226,0.777695,0.690798,0.726942,0.963509,0.448131,0.954854,0.537328,0.857143,0.342848,1.0,0.0,0.7,1.0,0.567235,0.252834,0.0,0.586325,0.0,0.0,1.0,0.097256,1.0,0.0,1.0,0.678086,0.890525,0.45,0.94776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest5,13,0.089393,0,0.07692307692307693,2.639057329615259,0.13784883956068236,0.2297480659344706,0.0,0.0,0.0,6.0,1.0,7.0,0.0,1.0,0.6931471805599453,4.198556485907256,0.058086524309598236,1.0,0.0,0.137849,0.013597,0.79774,0.294965,0.705035,0.049108,1.0,0.0,0.714286,0.083986,0.017943,0.226783,0.796407,0.058087,0.714286,0.599258,0.145467,0.399706,0.552168,0.98662,0.048029,0.428425,0.294639,0.357143,0.227685,1.0,0.0,0.1,0.130744,0.03202,0.273504,0.0,1.0,0.0,0.0,1.0,0.216905,1.0,0.0,0.166667,0.798484,0.463099,0.45,0.796433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest11,14,0.080491,0,0.07142857142857142,2.70805020110221,0.11872624811086577,0.19787708018477626,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,4.0,0.27576560166667047,1.0,0.0,0.118726,0.064554,0.562613,0.541964,0.458036,0.077852,1.0,0.0,0.714286,0.082247,0.048823,0.182916,0.758743,0.091922,0.714286,0.599258,0.164215,0.427428,0.554906,0.978757,0.065892,0.428425,0.308676,0.428571,0.248986,1.0,0.0,0.3,0.196116,0.083837,0.273504,0.0,1.0,0.0,0.0,1.0,0.358805,1.0,0.0,0.5,0.741723,0.581873,0.45,0.797411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,apache01,15,0.071363,0,0.06666666666666667,2.772588722239781,0.9560380267225703,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,0.6931471805599453,1.8446503700223977,3.0,1.0,0.0,0.956038,0.513891,0.04822,0.95931,0.04069,0.803121,0.888935,0.0,0.666667,0.057874,0.374413,0.550093,0.349904,1.0,0.666667,0.488555,1.0,0.745093,1.0,0.0,0.614991,0.880746,0.874325,0.607143,0.0,0.744531,0.0,0.8,0.0,0.741402,0.423427,0.0,0.739206,0.0,0.0,1.0,0.085382,1.0,0.0,1.0,0.614641,0.777419,0.45,0.743363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest6,16,0.033956,0,0.0625,2.833213344056216,0.19404342483957415,0.3234057080659569,0.0,0.0,0.0,5.0,3.0,8.0,0.0,1.0,0.6931471805599453,4.838368239937313,2.2394628364791362,1.0,0.0,0.194043,0.524234,0.0,1.0,0.0,0.606627,0.844006,0.0,0.75,0.018189,0.265883,0.369621,0.91777,0.746488,0.75,0.599258,0.574641,0.716936,0.806211,0.995211,0.442598,0.880746,0.625508,0.821429,0.343861,1.0,0.0,0.6,0.8,0.535794,0.33401,0.0,0.734589,0.0,0.0,1.0,0.072628,1.0,0.0,1.0,0.732214,0.802552,0.45,0.960911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest7,17,0.02367,0,0.058823529411764705,2.8903717578961645,0.23946283647913638,0.39910472746522735,0.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.6931471805599453,5.032411664776887,2.0,1.0,0.0,0.239463,0.468179,0.0,1.0,0.0,0.568791,0.834177,0.0,0.75,0.030315,0.278654,0.342696,0.954577,1.0,0.75,0.599258,0.716458,0.765372,0.945508,0.997463,0.576816,0.767556,0.735642,0.785714,0.32687,1.0,0.0,0.5,0.666667,0.484755,0.366154,0.0,0.633928,0.0,0.0,1.0,0.025063,1.0,0.0,1.0,0.788843,0.740865,0.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest3,18,0.01634,0,0.05555555555555555,2.9444389791664403,0.07983023779638988,0.13305039632731647,0.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,0.6931471805599453,4.118726248110866,0.1959353638702806,1.0,0.0,0.07983,0.045866,0.183869,0.85904,0.14096,0.061059,1.0,0.0,0.714286,0.083213,0.034541,0.07592,0.781264,0.097968,0.714286,0.599258,0.144017,0.411261,0.565481,0.983223,0.062476,0.428425,0.293555,0.392857,0.228846,1.0,0.0,0.2,0.156892,0.058991,0.273504,0.0,1.0,0.0,0.0,1.0,0.373516,1.0,0.0,0.333333,0.756693,0.550476,0.45,0.797091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest1,19,-0.015569,0,0.05263157894736842,2.995732273553991,0.1867498577242335,0.3112497628737225,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.6931471805599453,1.0,4.613938539020735,1.0,0.0,0.18675,0.891697,0.0,1.0,0.0,1.0,0.918769,0.0,0.666667,0.050525,0.480667,0.613859,0.189686,0.922788,0.666667,0.599258,0.70802,0.694891,0.944976,0.646636,0.504304,1.0,0.725689,0.678571,0.14508,0.800678,0.0,1.0,0.0,0.565319,0.247248,0.8,0.794663,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.627298,0.930503,0.45,0.894465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest10,20,-0.018775,0,0.05,3.044522437723423,0.6579005122981642,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.6931471805599453,1.1867498577242335,3.9560380267225703,1.0,0.0,0.657901,0.737689,0.0,1.0,0.0,0.939332,0.908781,0.0,0.666667,0.054567,0.439301,0.613096,0.22511,0.98901,0.666667,0.599258,0.988938,0.778665,0.986852,0.500925,0.607793,0.954854,0.943849,0.642857,0.176792,0.77607,0.0,0.9,0.0,0.520629,0.258265,1.0,0.715986,0.0,0.0,1.0,0.024828,1.0,0.0,1.0,0.702618,0.866721,0.45,0.968587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,mg01,21,-0.024417,0,0.047619047619047616,3.091042453358316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,1.0,0.0,0.382504,0.0,1.0,0.144465,0.0,0.0,0.0,0.090944,0.818182,0.14416,0.0,0.0,0.0,0.275337,0.530973,0.094822,0.120692,0.977821,0.152301,0.744161,0.256842,0.0,0.1793,0.0,0.0,0.0,0.0,0.127264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051479,0.062981,0.0,0.074074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
